Airline,Origin,mean
United Air Lines Inc.,MSN,14.602675585284281
United Air Lines Inc.,MSO,14.382566585956416
United Air Lines Inc.,MSP,19.04288554387958
United Air Lines Inc.,MSY,12.937040205303678
United Air Lines Inc.,MTJ,16.38095238095238
United Air Lines Inc.,MYR,20.855218855218855
United Air Lines Inc.,OGG,12.176891615541923
United Air Lines Inc.,OKC,13.861356932153392
United Air Lines Inc.,OMA,16.615096359743042
United Air Lines Inc.,ONT,14.197169811320755
United Air Lines Inc.,ORD,23.030711502758674
United Air Lines Inc.,ORF,13.524685382381413
United Air Lines Inc.,PBI,16.2789406236651
United Air Lines Inc.,PDX,12.879478827361563
United Air Lines Inc.,PHL,19.164451009355
United Air Lines Inc.,PHX,14.271928674446047
United Air Lines Inc.,PIT,14.586073500967117
United Air Lines Inc.,PNS,13.090909090909092
United Air Lines Inc.,PSP,14.087441860465116
United Air Lines Inc.,PVD,16.203125
United Air Lines Inc.,PWM,15.65578231292517
United Air Lines Inc.,RDU,18.64170084178718
United Air Lines Inc.,RIC,16.172916666666666
United Air Lines Inc.,RNO,13.27603074772886
United Air Lines Inc.,ROC,16.691190706679574
United Air Lines Inc.,RSW,14.842614204734911
United Air Lines Inc.,SAN,18.485025356425222
United Air Lines Inc.,SAT,14.213504517356158
United Air Lines Inc.,SAV,16.32233223322332
United Air Lines Inc.,SBA,15.44
United Air Lines Inc.,SDF,20.307692307692307
United Air Lines Inc.,SEA,19.805211532745467
United Air Lines Inc.,SFO,23.34732919667959
United Air Lines Inc.,SJC,14.196118488253319
United Air Lines Inc.,SJU,14.25932400932401
United Air Lines Inc.,SLC,15.339059674502712
United Air Lines Inc.,SMF,12.780223093156467
United Air Lines Inc.,SNA,15.538437741686002
United Air Lines Inc.,SPN,12.76
United Air Lines Inc.,SRQ,14.222
United Air Lines Inc.,STL,14.208041958041958
United Air Lines Inc.,STT,12.716049382716049
United Air Lines Inc.,SYR,13.1
United Air Lines Inc.,TPA,14.947934115019542
United Air Lines Inc.,TUL,13.813031161473088
United Air Lines Inc.,TUS,13.448087431693988
United Air Lines Inc.,TVC,15.235294117647058
United Air Lines Inc.,TYS,15.467811158798284
Virgin America,AUS,14.837349397590362
Virgin America,BNA,16.089887640449437
Virgin America,BOS,22.695473251028808
Virgin America,BWI,17.152941176470588
Virgin America,DAL,14.468838526912181
Virgin America,DCA,19.761904761904763
Virgin America,DEN,18.13529411764706
Virgin America,EWR,21.720388349514565
Virgin America,FLL,18.782874617737004
Virgin America,HNL,21.318435754189945
Virgin America,IAD,16.117824773413897
Virgin America,IND,19.11627906976744
Virgin America,JFK,26.91076923076923
Virgin America,KOA,14.545454545454545
Virgin America,LAS,18.64729064039409
Virgin America,LAX,22.9535472972973
Virgin America,MCO,16.202247191011235
Virgin America,MSY,14.533333333333333
Virgin America,OGG,12.580808080808081
Virgin America,ORD,22.29665071770335
Virgin America,PDX,15.179856115107913
Virgin America,PHL,23.234567901234566
Virgin America,PSP,12.996575342465754
Virgin America,RDU,15.202247191011235
Virgin America,SAN,17.82869379014989
Virgin America,SEA,19.87757575757576
Virgin America,SFO,19.898698056001425
