Airline,Dest,mean
United Air Lines Inc.,MCI,4.993969849246231
United Air Lines Inc.,MCO,7.4576727964489535
United Air Lines Inc.,MDT,4.35472972972973
United Air Lines Inc.,MEM,5.3477633477633475
United Air Lines Inc.,MFE,3.873456790123457
United Air Lines Inc.,MFR,4.382621951219512
United Air Lines Inc.,MIA,5.951612903225806
United Air Lines Inc.,MKE,5.258823529411765
United Air Lines Inc.,MSN,5.126089872568746
United Air Lines Inc.,MSO,7.328502415458937
United Air Lines Inc.,MSP,4.9951608311984055
United Air Lines Inc.,MSY,3.955119453924915
United Air Lines Inc.,MTJ,4.532258064516129
United Air Lines Inc.,MYR,3.8973509933774833
United Air Lines Inc.,OGG,5.885801423246357
United Air Lines Inc.,OKC,5.171091445427729
United Air Lines Inc.,OMA,3.780331373597007
United Air Lines Inc.,ONT,3.4530075187969924
United Air Lines Inc.,ORD,11.462279757372055
United Air Lines Inc.,ORF,4.608108108108108
United Air Lines Inc.,PBI,4.073098172545686
United Air Lines Inc.,PDX,3.5704807041299933
United Air Lines Inc.,PHL,7.084254482928028
United Air Lines Inc.,PHX,6.133804660905996
United Air Lines Inc.,PIT,5.339753466872111
United Air Lines Inc.,PNS,4.0
United Air Lines Inc.,PSP,4.940520446096654
United Air Lines Inc.,PVD,4.107692307692307
United Air Lines Inc.,PWM,3.4625850340136055
United Air Lines Inc.,RDU,5.4854932301740815
United Air Lines Inc.,RIC,6.411522633744856
United Air Lines Inc.,RNO,4.842618384401114
United Air Lines Inc.,ROC,6.234329797492768
United Air Lines Inc.,RSW,4.37027206370272
United Air Lines Inc.,SAN,3.1865200764818358
United Air Lines Inc.,SAT,3.5578522214302684
United Air Lines Inc.,SAV,4.636065573770492
United Air Lines Inc.,SBA,3.74
United Air Lines Inc.,SDF,6.923076923076923
United Air Lines Inc.,SEA,9.61063871860787
United Air Lines Inc.,SFO,8.705059489238836
United Air Lines Inc.,SJC,4.795835449466734
United Air Lines Inc.,SJU,5.954202898550725
United Air Lines Inc.,SLC,5.886332882273343
United Air Lines Inc.,SMF,5.107743097238895
United Air Lines Inc.,SNA,5.486023166023166
United Air Lines Inc.,SPN,4.088
United Air Lines Inc.,SRQ,3.484
United Air Lines Inc.,STL,4.5951134380453755
United Air Lines Inc.,STT,4.115853658536586
United Air Lines Inc.,SYR,4.3
United Air Lines Inc.,TPA,5.110848071299262
United Air Lines Inc.,TUL,4.358757062146893
United Air Lines Inc.,TUS,4.636612021857924
United Air Lines Inc.,TVC,8.764705882352942
United Air Lines Inc.,TYS,3.551282051282051
Virgin America,AUS,5.5120481927710845
Virgin America,BNA,5.943820224719101
Virgin America,BOS,9.996296296296297
Virgin America,BWI,5.658823529411765
Virgin America,DAL,7.056818181818182
Virgin America,DCA,5.352173913043479
Virgin America,DEN,8.194117647058823
Virgin America,EWR,8.712380952380952
Virgin America,FLL,6.829787234042553
Virgin America,HNL,6.685393258426966
Virgin America,IAD,5.558558558558558
Virgin America,IND,5.174418604651163
Virgin America,JFK,8.527054108216433
Virgin America,KOA,10.136363636363637
Virgin America,LAS,7.596456692913386
Virgin America,LAX,12.55665442215315
Virgin America,MCO,9.679775280898877
Virgin America,MSY,7.288888888888889
Virgin America,OGG,10.55440414507772
Virgin America,ORD,16.135265700483092
Virgin America,PDX,5.775800711743773
Virgin America,PHL,8.0
Virgin America,PSP,5.32764505119454
Virgin America,RDU,6.101123595505618
Virgin America,SAN,3.845824411134904
Virgin America,SEA,10.013221153846153
Virgin America,SFO,7.5180310133429495
